# ----------------------------------------,,,,,,,
# www.photo-a-day.org,,,,,,,
# Pages,,,,,,,
# 20050601-20161006,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/PhotoDetail.aspx?date=03/25/2006,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=03/26/2006,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/01/2006,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/04/2006,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/07/2006,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/08/2006,1,1,0:03:51,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/11/2006,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/15/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/16/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/17/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/18/2009,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/21/2006,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/21/2008,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/21/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/22/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/23/2009,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/24/2009,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/25/2008,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/25/2009,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/26/2009,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/27/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/28/2009,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/29/2009,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/30/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/10/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/22/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=04/29/2006,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/01/2006,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/06/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/10/2009,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/11/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/12/2009,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/13/2009,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/14/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/15/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/16/2008,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/16/2009,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/17/2009,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/18/2009,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/19/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/20/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/21/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/22/2009,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/24/2006,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/24/2007,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/25/2008,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/25/2009,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/26/2006,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/26/2009,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/27/2009,1,1,0:00:18,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/28/2009,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/29/2009,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/30/2008,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/30/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/06/2009,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/07/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/09/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/16/2008,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/20/2008,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/29/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/30/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=05/31/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/05/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/08/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/09/2009,1,1,0:00:17,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/10/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/10/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/11/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/14/2008,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/14/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/17/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/19/2006,1,1,0:01:46,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/19/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/21/2007,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/22/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/23/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/24/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/24/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/25/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/26/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/27/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/28/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/29/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/29/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/30/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/30/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/30/2009,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/01/2007,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/01/2009,1,1,0:02:21,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/02/2005,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/02/2007,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/02/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/03/2005,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/03/2007,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/03/2009,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/04/2005,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/04/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/04/2009,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=06/05/2005,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/05/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/06/2005,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/07/2005,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/07/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/08/2005,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/08/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/09/2007,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/10/2007,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/11/2005,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/11/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/12/2005,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/12/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/12/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/13/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/13/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/14/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/15/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/20/2005,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=06/21/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=06/27/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/01/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/01/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/02/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/02/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/03/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/04/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/04/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/06/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/06/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/07/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/07/2009,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/08/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/08/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/09/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/09/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/10/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/10/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/11/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/11/2008,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/12/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/12/2008,1,1,0:01:15,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/13/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/13/2009,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/14/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/14/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/14/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/15/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/16/2006,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/16/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/16/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/16/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/17/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/17/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/17/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/18/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/18/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/19/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/20/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/20/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/20/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/21/2007,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/21/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/21/2009,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/22/2007,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=07/22/2009,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/23/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/23/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/24/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/24/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/25/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/25/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/25/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/26/2009,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/27/2008,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/27/2009,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/28/2008,1,1,0:00:01,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/28/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/29/2008,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/30/2008,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=07/01/2005,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/01/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/01/2008,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/02/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/03/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/04/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/05/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/05/2009,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/06/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/07/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/08/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/09/2007,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/10/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/11/2007,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/12/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/12/2009,1,1,0:00:09,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/13/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/14/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/15/2006,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/15/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/16/2007,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/17/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/18/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/19/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/20/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/21/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/22/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/23/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/24/2007,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/25/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/26/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/27/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/28/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=07/31/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/03/2008,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/05/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/photodetail.aspx?date=08/07/2010,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/photodetail.aspx?date=08/07/2013,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=08/09/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/12/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/18/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/22/2006,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/22/2008,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/30/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/01/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/01/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/02/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/03/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/04/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/06/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/07/2007,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/08/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/09/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/10/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/11/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/12/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/13/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/14/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/14/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/15/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/15/2009,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/16/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/16/2009,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/17/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/17/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/18/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/18/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/19/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/19/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/20/2007,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/20/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/21/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/21/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/22/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/22/2008,1,1,0:00:05,1,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/22/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/23/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/23/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/24/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/25/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/25/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/26/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/26/2009,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/27/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/28/2007,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/28/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/29/2007,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=08/29/2009,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/30/2009,1,1,0:00:05,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=08/31/2009,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/01/2006,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/02/2007,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/08/2007,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/09/2007,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/09/2008,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/PhotoDetail.aspx?date=09/10/2006,1,1,0:00:02,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/12/2008,1,1,0:00:04,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/16/2007,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/PhotoDetail.aspx?date=09/22/2007,1,1,0:00:08,0,0.00%,0.00%,$0.00 
